Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2024 Advanced Micro Devices, Inc. All Rights Reserved.
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2024.1 (lin64) Build 5076996 Wed May 22 18:36:09 MDT 2024
| Date         : Fri Jul  5 02:30:31 2024
| Host         : binhkieudo running 64-bit Ubuntu 20.04.6 LTS
| Command      : report_utilization -hierarchical -file /home/binhkieudo/Workspace/NewFramework/framework/generated-src/framework.fpga.vc707.VC707woDDRHarness.SmallRocketMTOptimizedMemVC707Config/obj/report/utilization.txt
| Design       : VC707woDDRHarness
| Device       : xc7vx485tffg1761-2
| Speed File   : -2
| Design State : Physopt postRoute
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-------------------------------------------------------------+------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
|                           Instance                          |                                    Module                                    | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP Blocks |
|             ram_ext                                         |                                                            ram_combMem_1_216 |         73 |         41 |      32 |    0 |     0 |      0 |      0 |          0 |
|           x1_a_q                                            |                                                                    Queue_214 |         91 |         43 |      48 |    0 |     3 |      0 |      0 |          0 |
|             (x1_a_q)                                        |                                                                    Queue_214 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_8_215 |         89 |         41 |      48 |    0 |     0 |      0 |      0 |          0 |
|         buffer_1                                            |                                                               TLBuffer_1_201 |        105 |         25 |      80 |    0 |     6 |      0 |      0 |          0 |
|           bundleIn_0_d_q                                    |                                                                  Queue_1_209 |         44 |         12 |      32 |    0 |     3 |      0 |      0 |          0 |
|             (bundleIn_0_d_q)                                |                                                                  Queue_1_209 |          8 |          8 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_1_212 |         36 |          4 |      32 |    0 |     0 |      0 |      0 |          0 |
|           x1_a_q                                            |                                                                    Queue_210 |         61 |         13 |      48 |    0 |     3 |      0 |      0 |          0 |
|             (x1_a_q)                                        |                                                                    Queue_210 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_8_211 |         59 |         11 |      48 |    0 |     0 |      0 |      0 |          0 |
|         coupler_to_bootaddressreg                           |                                                      TLInterconnectCoupler_8 |         63 |         63 |       0 |    0 |    33 |      0 |      0 |          0 |
|           fragmenter                                        |                                                               TLFragmenter_1 |         63 |         63 |       0 |    0 |    33 |      0 |      0 |          0 |
|             (fragmenter)                                    |                                                               TLFragmenter_1 |          4 |          4 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                                   Repeater_1 |         59 |         59 |       0 |    0 |    22 |      0 |      0 |          0 |
|         coupler_to_device_named_gpio_0                      |                                                      TLInterconnectCoupler_9 |        136 |        136 |       0 |    0 |    33 |      0 |      0 |          0 |
|           fragmenter                                        |                                                           TLFragmenter_2_207 |        136 |        136 |       0 |    0 |    33 |      0 |      0 |          0 |
|             (fragmenter)                                    |                                                           TLFragmenter_2_207 |          3 |          3 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                               Repeater_2_208 |        133 |        133 |       0 |    0 |    22 |      0 |      0 |          0 |
|         coupler_to_device_named_spi_0                       |                                                  TLInterconnectCoupler_9_202 |        121 |        121 |       0 |    0 |    33 |      0 |      0 |          0 |
|           fragmenter                                        |                                                           TLFragmenter_2_205 |        121 |        121 |       0 |    0 |    33 |      0 |      0 |          0 |
|             (fragmenter)                                    |                                                           TLFragmenter_2_205 |          4 |          4 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                               Repeater_2_206 |        117 |        117 |       0 |    0 |    22 |      0 |      0 |          0 |
|         coupler_to_device_named_uart_0                      |                                                  TLInterconnectCoupler_9_203 |         79 |         79 |       0 |    0 |    33 |      0 |      0 |          0 |
|           fragmenter                                        |                                                               TLFragmenter_2 |         79 |         79 |       0 |    0 |    33 |      0 |      0 |          0 |
|             (fragmenter)                                    |                                                               TLFragmenter_2 |          3 |          3 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                               Repeater_2_204 |         76 |         76 |       0 |    0 |    22 |      0 |      0 |          0 |
|         out_xbar                                            |                                                                     TLXbar_2 |         61 |         61 |       0 |    0 |    12 |      0 |      0 |          0 |
|       subsystem_sbus                                        |                                                                    SystemBus |        600 |        600 |       0 |    0 |   147 |      0 |      0 |          0 |
|         coupler_to_subsystem_sbusscratchpad10               |                                                      TLInterconnectCoupler_7 |         31 |         31 |       0 |    0 |    37 |      0 |      0 |          0 |
|           fragmenter                                        |                                                                 TLFragmenter |         31 |         31 |       0 |    0 |    37 |      0 |      0 |          0 |
|             (fragmenter)                                    |                                                                 TLFragmenter |          9 |          9 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                                     Repeater |         22 |         22 |       0 |    0 |    26 |      0 |      0 |          0 |
|         system_bus_xbar                                     |                                                                       TLXbar |        569 |        569 |       0 |    0 |   110 |      0 |      0 |          0 |
|       tile_prci_domain                                      |                                                               TilePRCIDomain |       6623 |       6388 |     234 |    1 |  3841 |      0 |      5 |          8 |
|         buffer                                              |                                                              TLBuffer_11_155 |        148 |         62 |      86 |    0 |     6 |      0 |      0 |          0 |
|           bundleIn_0_d_q                                    |                                                                 Queue_16_196 |         74 |         42 |      32 |    0 |     3 |      0 |      0 |          0 |
|             (bundleIn_0_d_q)                                |                                                                 Queue_16_196 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_0_199 |         73 |         41 |      32 |    0 |     0 |      0 |      0 |          0 |
|           x1_a_q                                            |                                                                 Queue_15_197 |         74 |         20 |      54 |    0 |     3 |      0 |      0 |          0 |
|             (x1_a_q)                                        |                                                                 Queue_15_197 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_7_198 |         72 |         18 |      54 |    0 |     0 |      0 |      0 |          0 |
|         buffer_1                                            |                                                               TLBuffer_1_156 |         99 |         11 |      88 |    0 |     6 |      0 |      0 |          0 |
|           bundleIn_0_d_q                                    |                                                                  Queue_1_192 |         39 |          7 |      32 |    0 |     3 |      0 |      0 |          0 |
|             (bundleIn_0_d_q)                                |                                                                  Queue_1_192 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_1_195 |         36 |          4 |      32 |    0 |     0 |      0 |      0 |          0 |
|           x1_a_q                                            |                                                                    Queue_193 |         60 |          4 |      56 |    0 |     3 |      0 |      0 |          0 |
|             (x1_a_q)                                        |                                                                    Queue_193 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_8_194 |         57 |          1 |      56 |    0 |     0 |      0 |      0 |          0 |
|         intsink                                             |                                                 IntSyncAsyncCrossingSink_157 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |          0 |
|           chain                                             |                                               SynchronizerShiftReg_w1_d3_190 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |          0 |
|             output_chain                                    |                             NonSyncResetSynchronizerPrimitiveShiftReg_d3_191 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |          0 |
|         tile_reset_domain_tile                              |                                                               RocketTile_158 |       6376 |       6316 |      60 |    0 |  3828 |      0 |      5 |          8 |
|           core                                              |                                                                   Rocket_159 |       3334 |       3290 |      44 |    0 |  1565 |      0 |      0 |          8 |
|             (core)                                          |                                                                   Rocket_159 |        488 |        488 |       0 |    0 |   449 |      0 |      0 |          0 |
|             csr                                             |                                                                  CSRFile_185 |       2140 |       2140 |       0 |    0 |   872 |      0 |      0 |          0 |
|             div                                             |                                                                   MulDiv_186 |        352 |        352 |       0 |    0 |   115 |      0 |      0 |          0 |
|             ibuf                                            |                                                                     IBuf_187 |        103 |        103 |       0 |    0 |    51 |      0 |      0 |          0 |
|             mul                                             |                                                      PipelinedMultiplier_188 |        177 |        177 |       0 |    0 |    78 |      0 |      0 |          8 |
|             rf_ext                                          |                                                               rf_combMem_189 |         85 |         41 |      44 |    0 |     0 |      0 |      0 |          0 |
|           dcache                                            |                                                                   DCache_160 |        937 |        937 |       0 |    0 |   680 |      0 |      4 |          0 |
|             (dcache)                                        |                                                                   DCache_160 |        848 |        848 |       0 |    0 |   680 |      0 |      0 |          0 |
|             data                                            |                                                          DCacheDataArray_178 |         90 |         90 |       0 |    0 |     0 |      0 |      4 |          0 |
|               data_arrays_0                                 |                                                            data_arrays_0_179 |         90 |         90 |       0 |    0 |     0 |      0 |      4 |          0 |
|                 data_arrays_0_ext                           |                                                        data_arrays_0_ext_180 |         90 |         90 |       0 |    0 |     0 |      0 |      4 |          0 |
|                   mem_0_0                                   |                                                  split_data_arrays_0_ext_181 |         40 |         40 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_1                                   |                                                  split_data_arrays_0_ext_182 |         15 |         15 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_2                                   |                                                  split_data_arrays_0_ext_183 |         17 |         17 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_3                                   |                                                  split_data_arrays_0_ext_184 |         26 |         26 |       0 |    0 |     0 |      0 |      1 |          0 |
|           dcacheArb                                         |                                                        HellaCacheArbiter_161 |         34 |         34 |       0 |    0 |     4 |      0 |      0 |          0 |
|           dtim_adapter                                      |                                                      ScratchpadSlavePort_162 |        115 |        115 |       0 |    0 |   120 |      0 |      0 |          0 |
|           fragmenter_1                                      |                                                          TLFragmenter_12_163 |         47 |         47 |       0 |    0 |    57 |      0 |      0 |          0 |
|             (fragmenter_1)                                  |                                                          TLFragmenter_12_163 |          9 |          9 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                               Repeater_2_177 |         39 |         39 |       0 |    0 |    46 |      0 |      0 |          0 |
|           frontend                                          |                                                                 Frontend_164 |       1535 |       1519 |      16 |    0 |   880 |      0 |      1 |          0 |
|             (frontend)                                      |                                                                 Frontend_164 |          0 |          0 |       0 |    0 |    73 |      0 |      0 |          0 |
|             fq                                              |                                                               ShiftQueue_167 |        928 |        928 |       0 |    0 |   367 |      0 |      0 |          0 |
|             icache                                          |                                                                   ICache_168 |        146 |        130 |      16 |    0 |    81 |      0 |      1 |          0 |
|               (icache)                                      |                                                                   ICache_168 |         96 |         96 |       0 |    0 |    76 |      0 |      0 |          0 |
|               data_arrays_0_0                               |                                                          data_arrays_0_0_171 |         15 |         15 |       0 |    0 |     0 |      0 |      1 |          0 |
|                 data_arrays_0_0_ext                         |                                                      data_arrays_0_0_ext_175 |         15 |         15 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_0                                   |                                                split_data_arrays_0_0_ext_176 |         15 |         15 |       0 |    0 |     0 |      0 |      1 |          0 |
|               tag_array_0                                   |                                                              tag_array_0_172 |         38 |         22 |      16 |    0 |     5 |      0 |      0 |          0 |
|                 tag_array_0_ext                             |                                                          tag_array_0_ext_173 |         38 |         22 |      16 |    0 |     5 |      0 |      0 |          0 |
|                   mem_0_0                                   |                                                    split_tag_array_0_ext_174 |         38 |         22 |      16 |    0 |     5 |      0 |      0 |          0 |
|             tlb                                             |                                                                    TLB_1_169 |        462 |        462 |       0 |    0 |   359 |      0 |      0 |          0 |
|               (tlb)                                         |                                                                    TLB_1_169 |        310 |        310 |       0 |    0 |   359 |      0 |      0 |          0 |
|               pmp                                           |                                                               PMPChecker_170 |        152 |        152 |       0 |    0 |     0 |      0 |      0 |          0 |
|           ptw                                               |                                                                      PTW_165 |        527 |        527 |       0 |    0 |   508 |      0 |      0 |          0 |
|           tlMasterXbar                                      |                                                                 TLXbar_6_166 |         22 |         22 |       0 |    0 |    14 |      0 |      0 |          0 |
|       tile_prci_domain_1                                    |                                                            TilePRCIDomain_16 |       6712 |       6477 |     234 |    1 |  3841 |      0 |      5 |          8 |
|         buffer                                              |                                                              TLBuffer_11_110 |        244 |        158 |      86 |    0 |     6 |      0 |      0 |          0 |
|           bundleIn_0_d_q                                    |                                                                 Queue_16_151 |         76 |         44 |      32 |    0 |     3 |      0 |      0 |          0 |
|             (bundleIn_0_d_q)                                |                                                                 Queue_16_151 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_0_154 |         75 |         43 |      32 |    0 |     0 |      0 |      0 |          0 |
|           x1_a_q                                            |                                                                 Queue_15_152 |        168 |        114 |      54 |    0 |     3 |      0 |      0 |          0 |
|             (x1_a_q)                                        |                                                                 Queue_15_152 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_7_153 |        166 |        112 |      54 |    0 |     0 |      0 |      0 |          0 |
|         buffer_1                                            |                                                               TLBuffer_1_111 |         99 |         11 |      88 |    0 |     6 |      0 |      0 |          0 |
|           bundleIn_0_d_q                                    |                                                                  Queue_1_147 |         39 |          7 |      32 |    0 |     3 |      0 |      0 |          0 |
|             (bundleIn_0_d_q)                                |                                                                  Queue_1_147 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_1_150 |         36 |          4 |      32 |    0 |     0 |      0 |      0 |          0 |
|           x1_a_q                                            |                                                                    Queue_148 |         60 |          4 |      56 |    0 |     3 |      0 |      0 |          0 |
|             (x1_a_q)                                        |                                                                    Queue_148 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_8_149 |         57 |          1 |      56 |    0 |     0 |      0 |      0 |          0 |
|         intsink                                             |                                                 IntSyncAsyncCrossingSink_112 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |          0 |
|           chain                                             |                                               SynchronizerShiftReg_w1_d3_145 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |          0 |
|             output_chain                                    |                             NonSyncResetSynchronizerPrimitiveShiftReg_d3_146 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |          0 |
|         tile_reset_domain_tile                              |                                                               RocketTile_113 |       6369 |       6309 |      60 |    0 |  3828 |      0 |      5 |          8 |
|           core                                              |                                                                   Rocket_114 |       3358 |       3314 |      44 |    0 |  1565 |      0 |      0 |          8 |
|             (core)                                          |                                                                   Rocket_114 |        487 |        487 |       0 |    0 |   449 |      0 |      0 |          0 |
|             csr                                             |                                                                  CSRFile_140 |       2158 |       2158 |       0 |    0 |   872 |      0 |      0 |          0 |
|             div                                             |                                                                   MulDiv_141 |        352 |        352 |       0 |    0 |   115 |      0 |      0 |          0 |
|             ibuf                                            |                                                                     IBuf_142 |        103 |        103 |       0 |    0 |    51 |      0 |      0 |          0 |
|             mul                                             |                                                      PipelinedMultiplier_143 |        176 |        176 |       0 |    0 |    78 |      0 |      0 |          8 |
|             rf_ext                                          |                                                               rf_combMem_144 |         94 |         50 |      44 |    0 |     0 |      0 |      0 |          0 |
|           dcache                                            |                                                                   DCache_115 |        927 |        927 |       0 |    0 |   680 |      0 |      4 |          0 |
|             (dcache)                                        |                                                                   DCache_115 |        839 |        839 |       0 |    0 |   680 |      0 |      0 |          0 |
|             data                                            |                                                          DCacheDataArray_133 |         90 |         90 |       0 |    0 |     0 |      0 |      4 |          0 |
|               data_arrays_0                                 |                                                            data_arrays_0_134 |         90 |         90 |       0 |    0 |     0 |      0 |      4 |          0 |
|                 data_arrays_0_ext                           |                                                        data_arrays_0_ext_135 |         90 |         90 |       0 |    0 |     0 |      0 |      4 |          0 |
|                   mem_0_0                                   |                                                  split_data_arrays_0_ext_136 |         39 |         39 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_1                                   |                                                  split_data_arrays_0_ext_137 |         17 |         17 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_2                                   |                                                  split_data_arrays_0_ext_138 |         16 |         16 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_3                                   |                                                  split_data_arrays_0_ext_139 |         27 |         27 |       0 |    0 |     0 |      0 |      1 |          0 |
|           dcacheArb                                         |                                                        HellaCacheArbiter_116 |         34 |         34 |       0 |    0 |     4 |      0 |      0 |          0 |
|           dtim_adapter                                      |                                                      ScratchpadSlavePort_117 |        114 |        114 |       0 |    0 |   120 |      0 |      0 |          0 |
|           fragmenter_1                                      |                                                          TLFragmenter_12_118 |         47 |         47 |       0 |    0 |    57 |      0 |      0 |          0 |
|             (fragmenter_1)                                  |                                                          TLFragmenter_12_118 |          9 |          9 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                               Repeater_2_132 |         39 |         39 |       0 |    0 |    46 |      0 |      0 |          0 |
|           frontend                                          |                                                                 Frontend_119 |       1514 |       1498 |      16 |    0 |   880 |      0 |      1 |          0 |
|             (frontend)                                      |                                                                 Frontend_119 |          0 |          0 |       0 |    0 |    73 |      0 |      0 |          0 |
|             fq                                              |                                                               ShiftQueue_122 |        906 |        906 |       0 |    0 |   367 |      0 |      0 |          0 |
|             icache                                          |                                                                   ICache_123 |        147 |        131 |      16 |    0 |    81 |      0 |      1 |          0 |
|               (icache)                                      |                                                                   ICache_123 |         97 |         97 |       0 |    0 |    76 |      0 |      0 |          0 |
|               data_arrays_0_0                               |                                                          data_arrays_0_0_126 |         15 |         15 |       0 |    0 |     0 |      0 |      1 |          0 |
|                 data_arrays_0_0_ext                         |                                                      data_arrays_0_0_ext_130 |         15 |         15 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_0                                   |                                                split_data_arrays_0_0_ext_131 |         15 |         15 |       0 |    0 |     0 |      0 |      1 |          0 |
|               tag_array_0                                   |                                                              tag_array_0_127 |         39 |         23 |      16 |    0 |     5 |      0 |      0 |          0 |
|                 tag_array_0_ext                             |                                                          tag_array_0_ext_128 |         39 |         23 |      16 |    0 |     5 |      0 |      0 |          0 |
|                   mem_0_0                                   |                                                    split_tag_array_0_ext_129 |         39 |         23 |      16 |    0 |     5 |      0 |      0 |          0 |
|             tlb                                             |                                                                    TLB_1_124 |        462 |        462 |       0 |    0 |   359 |      0 |      0 |          0 |
|               (tlb)                                         |                                                                    TLB_1_124 |        310 |        310 |       0 |    0 |   359 |      0 |      0 |          0 |
|               pmp                                           |                                                               PMPChecker_125 |        152 |        152 |       0 |    0 |     0 |      0 |      0 |          0 |
|           ptw                                               |                                                                      PTW_120 |        532 |        532 |       0 |    0 |   508 |      0 |      0 |          0 |
|           tlMasterXbar                                      |                                                                 TLXbar_6_121 |         22 |         22 |       0 |    0 |    14 |      0 |      0 |          0 |
|       tile_prci_domain_2                                    |                                                            TilePRCIDomain_17 |       6684 |       6449 |     234 |    1 |  3843 |      0 |      5 |          8 |
|         buffer                                              |                                                               TLBuffer_11_65 |        215 |        129 |      86 |    0 |     6 |      0 |      0 |          0 |
|           bundleIn_0_d_q                                    |                                                                 Queue_16_106 |         75 |         43 |      32 |    0 |     3 |      0 |      0 |          0 |
|             (bundleIn_0_d_q)                                |                                                                 Queue_16_106 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_0_109 |         74 |         42 |      32 |    0 |     0 |      0 |      0 |          0 |
|           x1_a_q                                            |                                                                 Queue_15_107 |        140 |         86 |      54 |    0 |     3 |      0 |      0 |          0 |
|             (x1_a_q)                                        |                                                                 Queue_15_107 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_7_108 |        138 |         84 |      54 |    0 |     0 |      0 |      0 |          0 |
|         buffer_1                                            |                                                                TLBuffer_1_66 |        100 |         12 |      88 |    0 |     6 |      0 |      0 |          0 |
|           bundleIn_0_d_q                                    |                                                                  Queue_1_102 |         40 |          8 |      32 |    0 |     3 |      0 |      0 |          0 |
|             (bundleIn_0_d_q)                                |                                                                  Queue_1_102 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_1_105 |         37 |          5 |      32 |    0 |     0 |      0 |      0 |          0 |
|           x1_a_q                                            |                                                                    Queue_103 |         60 |          4 |      56 |    0 |     3 |      0 |      0 |          0 |
|             (x1_a_q)                                        |                                                                    Queue_103 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_8_104 |         57 |          1 |      56 |    0 |     0 |      0 |      0 |          0 |
|         intsink                                             |                                                  IntSyncAsyncCrossingSink_67 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |          0 |
|           chain                                             |                                               SynchronizerShiftReg_w1_d3_100 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |          0 |
|             output_chain                                    |                             NonSyncResetSynchronizerPrimitiveShiftReg_d3_101 |          1 |          0 |       0 |    1 |     1 |      0 |      0 |          0 |
|         tile_reset_domain_tile                              |                                                                RocketTile_68 |       6369 |       6309 |      60 |    0 |  3830 |      0 |      5 |          8 |
|           core                                              |                                                                    Rocket_69 |       3349 |       3305 |      44 |    0 |  1567 |      0 |      0 |          8 |
|             (core)                                          |                                                                    Rocket_69 |        489 |        489 |       0 |    0 |   449 |      0 |      0 |          0 |
|             csr                                             |                                                                   CSRFile_95 |       2144 |       2144 |       0 |    0 |   872 |      0 |      0 |          0 |
|             div                                             |                                                                    MulDiv_96 |        352 |        352 |       0 |    0 |   115 |      0 |      0 |          0 |
|             ibuf                                            |                                                                      IBuf_97 |        103 |        103 |       0 |    0 |    51 |      0 |      0 |          0 |
|             mul                                             |                                                       PipelinedMultiplier_98 |        176 |        176 |       0 |    0 |    80 |      0 |      0 |          8 |
|             rf_ext                                          |                                                                rf_combMem_99 |         98 |         54 |      44 |    0 |     0 |      0 |      0 |          0 |
|           dcache                                            |                                                                    DCache_70 |        944 |        944 |       0 |    0 |   680 |      0 |      4 |          0 |
|             (dcache)                                        |                                                                    DCache_70 |        855 |        855 |       0 |    0 |   680 |      0 |      0 |          0 |
|             data                                            |                                                           DCacheDataArray_88 |         90 |         90 |       0 |    0 |     0 |      0 |      4 |          0 |
|               data_arrays_0                                 |                                                             data_arrays_0_89 |         90 |         90 |       0 |    0 |     0 |      0 |      4 |          0 |
|                 data_arrays_0_ext                           |                                                         data_arrays_0_ext_90 |         90 |         90 |       0 |    0 |     0 |      0 |      4 |          0 |
|                   mem_0_0                                   |                                                   split_data_arrays_0_ext_91 |         40 |         40 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_1                                   |                                                   split_data_arrays_0_ext_92 |         18 |         18 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_2                                   |                                                   split_data_arrays_0_ext_93 |         17 |         17 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_3                                   |                                                   split_data_arrays_0_ext_94 |         27 |         27 |       0 |    0 |     0 |      0 |      1 |          0 |
|           dcacheArb                                         |                                                         HellaCacheArbiter_71 |         35 |         35 |       0 |    0 |     4 |      0 |      0 |          0 |
|           dtim_adapter                                      |                                                       ScratchpadSlavePort_72 |        113 |        113 |       0 |    0 |   120 |      0 |      0 |          0 |
|           fragmenter_1                                      |                                                           TLFragmenter_12_73 |         47 |         47 |       0 |    0 |    57 |      0 |      0 |          0 |
|             (fragmenter_1)                                  |                                                           TLFragmenter_12_73 |          9 |          9 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                                Repeater_2_87 |         39 |         39 |       0 |    0 |    46 |      0 |      0 |          0 |
|           frontend                                          |                                                                  Frontend_74 |       1504 |       1488 |      16 |    0 |   880 |      0 |      1 |          0 |
|             (frontend)                                      |                                                                  Frontend_74 |          0 |          0 |       0 |    0 |    73 |      0 |      0 |          0 |
|             fq                                              |                                                                ShiftQueue_77 |        898 |        898 |       0 |    0 |   367 |      0 |      0 |          0 |
|             icache                                          |                                                                    ICache_78 |        147 |        131 |      16 |    0 |    81 |      0 |      1 |          0 |
|               (icache)                                      |                                                                    ICache_78 |         96 |         96 |       0 |    0 |    76 |      0 |      0 |          0 |
|               data_arrays_0_0                               |                                                           data_arrays_0_0_81 |         15 |         15 |       0 |    0 |     0 |      0 |      1 |          0 |
|                 data_arrays_0_0_ext                         |                                                       data_arrays_0_0_ext_85 |         15 |         15 |       0 |    0 |     0 |      0 |      1 |          0 |
|                   mem_0_0                                   |                                                 split_data_arrays_0_0_ext_86 |         15 |         15 |       0 |    0 |     0 |      0 |      1 |          0 |
|               tag_array_0                                   |                                                               tag_array_0_82 |         38 |         22 |      16 |    0 |     5 |      0 |      0 |          0 |
|                 tag_array_0_ext                             |                                                           tag_array_0_ext_83 |         38 |         22 |      16 |    0 |     5 |      0 |      0 |          0 |
|                   mem_0_0                                   |                                                     split_tag_array_0_ext_84 |         38 |         22 |      16 |    0 |     5 |      0 |      0 |          0 |
|             tlb                                             |                                                                     TLB_1_79 |        462 |        462 |       0 |    0 |   359 |      0 |      0 |          0 |
|               (tlb)                                         |                                                                     TLB_1_79 |        310 |        310 |       0 |    0 |   359 |      0 |      0 |          0 |
|               pmp                                           |                                                                PMPChecker_80 |        152 |        152 |       0 |    0 |     0 |      0 |      0 |          0 |
